Model,Concept,MP Index,Chunk ID,Score
LaBSE,biomass,9,2480,0.46495622396469116
LaBSE,biomass,3,1358,0.4547384977340698
LaBSE,biomass,0,664,0.4481063187122345
LaBSE,biomes,9,2484,0.48565077781677246
LaBSE,biomes,3,1664,0.46952006220817566
LaBSE,biomes,5,2089,0.4656098484992981
LaBSE,biomes,4,1764,0.4635773003101349
LaBSE,biomes,5,2088,0.46327173709869385
LaBSE,biosphere,9,2452,0.5233601331710815
LaBSE,biosphere,4,1804,0.5231509804725647
LaBSE,biosphere,9,2421,0.5175540447235107
LaBSE,biosphere,4,1819,0.5140417814254761
LaBSE,biosphere,4,1784,0.5057486295700073
LaBSE,bipolar seesaw,2,1012,0.5429291725158691
LaBSE,bipolar seesaw,2,1009,0.5393965244293213
LaBSE,bipolar seesaw,2,1011,0.5152255892753601
LaBSE,bipolar seesaw,2,1021,0.5023000240325928
LaBSE,bipolar seesaw,10,2589,0.5014806985855103
LaBSE,black carbon,2,1101,0.4365987479686737
LaBSE,black carbon,0,33,0.4324900507926941
LaBSE,black carbon,0,17,0.4218912720680237
LaBSE,black carbon,0,449,0.41939035058021545
LaBSE,black carbon,3,1664,0.41790223121643066
LaBSE,blocking,0,244,0.5816091895103455
LaBSE,blocking,0,596,0.5632482171058655
LaBSE,blocking,0,487,0.5499488711357117
LaBSE,blocking,10,2589,0.5464548468589783
LaBSE,blocking,9,2475,0.5296345353126526
LaBSE,blue carbon,4,1775,0.6822866797447205
LaBSE,blue carbon,3,1664,0.6814953684806824
LaBSE,blue carbon,3,1665,0.6748512387275696
LaBSE,blue carbon,0,33,0.6708403825759888
LaBSE,blue carbon,4,1776,0.6589725613594055
LaBSE,blue infrastructure,0,397,0.5543618202209473
LaBSE,blue infrastructure,0,592,0.5435931086540222
LaBSE,blue infrastructure,8,2265,0.5411759614944458
LaBSE,blue infrastructure,3,1552,0.5406583547592163
LaBSE,blue infrastructure,3,1542,0.5374406576156616
LaBSE,Brewer–Dobson circulation,2,1014,0.48434385657310486
LaBSE,Brewer–Dobson circulation,2,1020,0.47704383730888367
LaBSE,Brewer–Dobson circulation,2,1016,0.4480881989002228
LaBSE,Brewer–Dobson circulation,2,1021,0.4450654089450836
LaBSE,Brewer–Dobson circulation,2,1023,0.44425055384635925
LaBSE,business as usual,0,454,0.4931658208370209
LaBSE,business as usual,0,714,0.4589086174964905
LaBSE,business as usual,10,2552,0.4558657109737396
LaBSE,business as usual,3,1406,0.4527863562107086
LaBSE,business as usual,0,662,0.45116570591926575
LaBSE,"CMIP3, CMIP5 and CMIP6",2,1222,0.4615824222564697
